Time_s   F0_Hz
1.080397   245.063582
1.090397   244.090848
1.100397   242.745182
1.110397   241.157062
1.120397   239.511723
1.130397   238.006445
1.140397   236.813751
1.150397   236.068681
1.160397   235.860126
1.170397   236.211587
1.180397   237.071214
1.190397   238.316820
1.200397   239.766611
1.210397   241.189465
1.220397   242.354392
1.230397   243.091144
1.240397   243.321729
1.250397   243.060075
1.260397   242.407526
1.270397   241.532572
1.280397   240.639282
1.290397   239.924768
1.300397   239.549244
1.310397   239.612886
1.320397   240.142994
1.330397   241.085413
1.340397   242.306953
1.350397   243.620762
1.360397   244.831373
1.370397   245.791103
1.380397   246.433975
1.390397   246.782932
1.400397   246.943381
1.410397   247.075469
1.420397   247.360900
1.430397   247.961122
1.440397   248.978902
1.450397   250.424490
1.460397   252.198910
1.470397   254.102010
1.480397   255.875006
1.490397   257.252937
1.500397   258.018918
1.510397   258.039108
1.520397   257.288851
1.530397   255.864523
1.540397   253.979806
1.550397   251.941505
1.560397   250.095604
1.570397   248.756820
1.580397   248.158641
1.590397   248.429914
1.600397   249.584452
1.610397   251.509089
1.620397   253.953092
1.630397   256.573570
1.640397   259.007407
1.650397   260.942275
1.660397   262.160197
1.670397   262.546113
1.680397   262.103282
1.690397   260.953849
1.700397   259.323031
1.710397   257.521569
1.720397   255.883097
1.730397   254.707414
1.740397   254.200444
1.750397   254.441122
1.760397   255.373662
1.770397   256.820379
1.780397   258.511966
1.790397   260.147538
1.800397   261.457149
1.810397   262.252098
1.820397   262.448380
1.830397   262.080792
1.840397   261.286042
1.850397   260.286666
1.860397   259.336104
1.870397   258.666655
1.880397   258.424850
1.890397   258.639489
1.900397   259.205536
1.910397   259.907479
1.920397   260.468158
1.930397   260.610420
1.940397   260.123810
1.950397   258.912510
1.960397   257.022792
1.970397   254.653443
1.980397   252.122176
1.990397   249.798074
2.000397   248.006662
2.010397   246.953068
2.020397   246.701505
2.030397   247.181244
2.040397   248.191501
2.050397   249.427650
2.060397   250.543114
2.070397   251.240752
2.080397   251.334458
2.090397   250.783126
2.100397   249.688068
2.110397   248.263532
2.120397   246.779771
2.130397   245.494118
2.140397   244.595009
2.150397   244.177260
2.160397   244.246412
2.170397   244.728692
2.180397   245.493911
2.190397   246.393707
2.200397   247.304952
2.210397   248.178660
2.220397   249.063735
2.230397   250.109843
2.240397   251.543403
2.250397   253.622343
2.260397   256.560923
2.270397   260.437412
2.280397   265.117824
2.290397   270.250931
2.300397   275.350247
2.310397   279.918027
2.320397   283.545031
2.330397   285.936353
2.340397   286.877508
2.350397   286.206939
2.360397   283.819829
2.370397   279.764287
2.380397   274.609161
2.390397   269.465054
2.400397   265.197054
2.410397   262.345677
2.420397   261.077918
2.430397   261.194472
2.440397   262.256458
2.450397   263.709137
2.460397   265.013639
2.470397   265.751723
2.480397   265.676140
2.490397   264.728036
2.500397   263.043220
2.510397   260.926019
2.520397   258.798527
2.530397   257.096637
2.540397   256.168293
2.550397   256.192345
2.560397   257.156915
2.570397   258.868075
2.580397   260.991802
2.590397   263.130937
2.600397   264.918277
2.610397   266.073149
2.620397   266.439309
2.630397   265.991293
2.640397   264.838950
2.650397   263.211563
2.660397   261.425289
2.670397   259.825952
2.680397   258.718613
2.690397   258.306619
2.700397   258.659941
2.710397   259.701400
2.720397   261.226070
2.730397   262.941831
2.740397   264.534930
2.750397   265.733283
2.760397   266.349943
2.770397   266.316299
2.780397   265.683656
2.790397   264.614650
2.800397   263.364791
2.810397   262.219092
2.820397   261.433135
2.830397   261.169077
2.840397   261.450726
2.850397   262.158455
2.860397   263.047096
2.870397   263.805829
2.880397   264.122488
2.890397   263.751887
2.900397   262.572226
2.910397   260.615425
2.920397   258.082713
2.930397   255.310510
2.940397   252.692586
2.950397   250.564612
2.960397   249.119068
2.970397   248.379070
2.980397   248.229657
2.990397   248.463100
3.000397   248.824542
3.010397   249.067291
3.020397   249.003717
3.030397   248.532981
3.040397   247.655320
3.050397   246.469431
3.060397   245.146105
3.070397   243.895559
3.080397   242.922482
3.090397   242.393122
3.100397   242.416100
3.110397   243.029915
3.120397   244.186136
3.130397   245.735817
3.140397   247.437548
3.150397   249.006532
3.160397   250.182412
3.170397   250.777255
3.180397   250.708308
3.190397   250.005869
3.200397   248.809790
3.210397   247.343175
3.220397   245.865707
3.230397   244.616670
3.240397   243.769843
3.250397   243.414162
3.260397   243.552532
3.270397   244.108747
3.280397   244.941952
3.290397   245.880084
3.300397   246.758353
3.310397   247.459753
3.320397   247.926075
3.330397   248.158588
3.340397   248.204034
3.350397   248.134947
3.360397   248.031131
3.370397   247.960770
3.380397   247.966001
3.390397   248.056528
3.400397   248.211068
3.410397   248.386572
3.420397   248.530835
3.430397   248.595639
3.440397   248.547006
3.450397   248.371511
3.460397   248.078636
3.470397   247.697251
3.480397   247.270755
3.490397   246.845075
3.500397   246.467555
3.510397   246.176936
3.520397   246.007780
3.530397   245.985647
3.540397   246.126481
3.550397   246.429764
3.560397   246.867509
3.570397   247.382878
3.580397   247.888738
3.590397   248.287944
3.600397   248.497814
3.610397   248.471420
3.620397   248.212663
3.630397   247.774195
3.640397   247.239125
3.650397   246.705835
3.660397   246.265556
3.670397   245.991536
3.680397   245.935714
3.690397   246.136824
3.700397   246.630360
3.710397   247.460003
3.720397   248.681613
3.730397   250.355712
3.740397   252.521242
3.750397   255.154502
3.760397   258.129138
3.770397   261.204021
3.780397   264.051006
3.790397   266.323829
3.800397   267.733084
3.810397   268.123069
3.820397   267.513597
3.830397   266.115029
3.840397   264.276432
3.850397   262.362476
3.860397   260.626653
3.870397   259.144517
3.880397   257.856363
3.890397   256.657031
3.900397   255.468296
3.910397   254.275250
3.920397   253.107431
3.930397   252.011975
3.940397   251.031097
3.950397   250.206053
3.960397   249.571183
3.970397   249.155584
3.980397   248.957813
3.990397   248.939925
4.000397   249.022749
4.010397   249.115210
4.020397   249.153119
4.030397   249.123261
4.040397   249.077564
4.050397   249.094712
4.060397   249.244072
4.070397   249.544877
4.080397   249.962236
4.090397   250.419258
4.100397   250.838386
4.110397   251.166853
4.120397   251.381223
4.130397   251.462426
4.140397   251.369323
4.150397   251.035237
4.160397   250.404280
4.170397   249.487719
4.180397   248.407302
4.190397   247.381966
4.200397   246.658414
4.210397   246.425782
4.220397   246.750074
4.230397   247.558033
4.240397   248.646230
4.250397   249.737592
4.260397   250.564173
4.270397   250.940955
4.280397   250.804534
4.290397   250.220586
4.300397   249.348308
4.310397   248.377269
4.320397   247.456575
4.330397   246.655009
4.340397   245.976198
4.350397   245.405476
4.360397   244.965675
4.370397   244.732843
4.380397   244.806454
4.390397   245.258699
4.400397   246.082936
4.410397   247.171419
4.420397   248.331411
4.430397   249.332600
4.440397   249.960518
4.450397   250.059977
4.460397   249.557163
4.470397   248.471643
4.480397   246.910656
4.490397   245.057080
4.500397   243.133794
4.510397   241.366396
4.520397   239.948431
4.530397   239.028946
4.540397   238.711273
4.550397   239.043655
4.560397   240.001155
4.570397   241.473966
4.580397   243.263773
4.590397   245.112126
4.600397   246.767650
4.610397   248.031783
4.620397   248.763387
4.630397   248.877170
4.640397   248.348254
4.650397   247.219445
4.660397   245.604902
4.670397   243.688367
4.680397   241.695988
4.690397   239.862485
4.700397   238.393713
4.710397   237.453176
4.720397   237.160579
4.730397   237.569378
4.740397   238.646610
4.750397   240.263488
4.760397   242.198468
4.770397   244.167105
4.780397   245.917290
4.790397   247.298406
4.800397   248.263313
4.810397   248.853184
4.820397   249.176935
4.830397   249.386440
4.840397   249.642066
4.850397   250.065182
4.860397   250.699904
4.870397   251.497964
4.880397   252.331906
4.890397   253.043117
4.900397   253.496514
4.910397   253.627036
4.920397   253.456169
4.930397   253.073789
4.940397   252.624902
4.950397   252.305503
4.960397   252.390681
4.970397   253.253893
4.980397   255.297870
4.990397   258.741149
5.000397   263.332431
5.010397   270.307929
5.020397   286.145266
5.030397   299.916951
5.040397   --undefined--
5.050397   --undefined--
5.060397   --undefined--
