Time_s   F0_Hz
1.664456   243.462223
1.674456   241.922225
1.684456   239.188152
1.694456   235.419023
1.704456   230.843996
1.714456   225.191024
1.724456   218.557484
1.734456   212.387953
1.744456   206.986281
1.754456   202.381094
1.764456   198.372880
1.774456   194.510113
1.784456   190.397240
1.794456   186.735474
1.804456   184.331899
1.814456   182.392527
1.824456   180.617866
1.834456   178.915405
1.844456   177.253583
1.854456   175.678877
1.864456   174.284187
1.874456   173.201449
1.884456   172.589177
1.894456   172.552639
1.904456   173.054796
1.914456   173.918366
1.924456   174.888762
1.934456   175.710320
1.944456   176.193508
1.954456   176.261175
1.964456   175.951505
1.974456   175.370114
1.984456   174.622269
1.994456   173.787457
2.004456   172.938347
2.014456   172.167615
2.024456   171.594581
2.034456   171.316659
2.044456   171.368214
2.054456   171.679195
2.064456   172.094801
2.074456   172.453476
2.084456   172.654939
2.094456   172.708105
2.104456   172.720882
2.114456   172.852628
2.124456   173.272059
2.134456   174.126774
2.144456   175.570529
2.154456   177.755870
2.164456   180.955678
2.174456   185.289849
2.184456   190.459182
2.194456   195.889728
2.204456   201.177555
2.214456   206.709092
2.224456   214.745595
2.234456   223.130219
2.244456   228.268475
2.254456   232.104525
2.264456   234.916281
2.274456   236.808562
2.284456   237.743728
2.294456   237.776842
2.304456   237.085767
2.314456   235.820791
2.324456   234.053546
2.334456   231.900483
2.344456   229.594084
2.354456   227.732509
2.364456   227.359842
2.374456   229.441911
2.384456   234.222347
2.394456   242.080836
2.404456   255.276194
2.414456   268.693881
2.424456   279.996984
2.434456   289.626028
2.444456   297.361520
2.454456   302.823614
2.464456   306.737030
2.474456   308.961155
2.484456   309.221514
2.494456   308.460391
2.504456   307.739863
2.514456   307.539574
2.524456   308.029740
2.534456   309.228830
2.544456   311.042983
2.554456   313.314714
2.564456   315.733655
2.574456   317.949655
2.584456   319.645860
2.594456   320.688976
2.604456   321.052838
2.614456   320.792978
2.624456   320.005265
2.634456   318.793327
2.644456   317.223881
2.654456   315.389809
2.664456   313.370405
2.674456   311.325709
2.684456   309.412633
2.694456   307.820680
2.704456   306.663786
2.714456   306.015625
2.724456   305.872969
2.734456   306.209989
2.744456   307.014380
2.754456   308.280505
2.764456   310.029334
2.774456   312.205805
2.784456   314.671241
2.794456   317.055394
2.804456   318.881748
2.814456   319.630157
2.824456   318.866823
2.834456   316.254262
2.844456   311.603303
2.854456   305.065097
2.864456   297.220156
2.874456   287.766999
2.884456   271.796774
2.894456   245.036562
2.904456   227.747054
2.914456   211.599260
2.924456   203.022834
2.934456   198.423386
2.944456   197.139707
2.954456   199.998375
2.964456   205.522679
2.974456   215.409017
2.984456   230.922201
2.994456   240.957766
3.004456   253.992906
3.014456   265.925371
3.024456   276.486908
3.034456   286.211244
3.044456   295.834047
3.054456   304.375987
3.064456   313.629533
3.074456   328.777520
3.084456   342.322509
3.094456   352.265693
3.104456   362.436022
3.114456   374.939570
3.124456   385.707884
3.134456   393.795292
3.144456   399.165959
3.154456   401.563884
3.164456   400.972028
3.174456   397.532925
3.184456   391.453271
3.194456   382.884579
3.204456   372.217954
3.214456   360.674540
3.224456   350.053106
3.234456   339.820869
3.244456   328.726015
3.254456   320.469326
3.264456   315.037311
3.274456   311.557559
3.284456   309.679195
3.294456   309.175876
3.304456   309.844866
3.314456   311.383503
3.324456   313.306513
3.334456   314.959592
3.344456   315.831765
3.354456   315.845073
3.364456   315.218098
3.374456   314.238762
3.384456   313.214338
3.394456   312.401993
3.404456   312.004640
3.414456   312.123983
3.424456   312.772957
3.434456   313.899133
3.444456   315.398595
3.454456   317.135848
3.464456   318.938387
3.474456   320.609986
3.484456   321.980257
3.494456   322.918027
3.504456   323.330066
3.514456   323.139760
3.524456   322.317218
3.534456   320.922762
3.544456   319.120904
3.554456   317.134116
3.564456   315.166575
3.574456   313.347976
3.584456   311.752127
3.594456   310.418113
3.604456   309.381049
3.614456   308.664540
3.624456   308.263993
3.634456   308.155364
3.644456   308.289143
3.654456   308.630484
3.664456   309.177733
3.674456   309.956670
3.684456   311.005226
3.694456   312.325377
3.704456   313.880453
3.714456   315.587009
3.724456   317.331141
3.734456   318.989652
3.744456   320.463625
3.754456   321.635001
3.764456   320.109045
3.774456   310.880250
3.784456   300.109919
