Time_s   F0_Hz
2.033946   170.527337
2.043946   170.417023
2.053946   170.369606
2.063946   170.435284
2.073946   170.637108
2.083946   170.953746
2.093946   171.332630
2.103946   171.728881
2.113946   172.147105
2.123946   172.617546
2.133946   173.215846
2.143946   173.996496
2.153946   174.983924
2.163946   176.172338
2.173946   177.510308
2.183946   178.933274
2.193946   180.369572
2.203946   181.724682
2.213946   182.911207
2.223946   183.849907
2.233946   184.495454
2.243946   184.872195
2.253946   185.037176
2.263946   185.085712
2.273946   185.113361
2.283946   185.190086
2.293946   185.356912
2.303946   185.601278
2.313946   185.898263
2.323946   186.198514
2.333946   186.467115
2.343946   186.674770
2.353946   186.801232
2.363946   186.850128
2.373946   186.828945
2.383946   186.742574
2.393946   186.587540
2.403946   186.342773
2.413946   185.963951
2.423946   185.363252
2.433946   184.424003
2.443946   183.018714
2.453946   180.979113
2.463946   178.157033
2.473946   174.400306
2.483946   169.644767
2.493946   163.989966
2.503946   157.806778
2.513946   151.702456
2.523946   146.399339
2.533946   142.484209
2.543946   140.258648
2.553946   139.700362
2.563946   140.575007
2.573946   142.545484
2.583946   145.262828
2.593946   148.419044
2.603946   151.728580
2.613946   154.952261
2.623946   157.903875
2.633946   160.451784
2.643946   162.534352
2.653946   164.123590
2.663946   165.238769
2.673946   165.925560
2.683946   166.283078
2.693946   166.410591
2.703946   166.436537
2.713946   166.439738
2.723946   166.485359
2.733946   166.599557
2.743946   166.793481
2.753946   167.060187
2.763946   167.391299
2.773946   167.785399
2.783946   168.210084
2.793946   168.616734
2.803946   168.954030
2.813946   169.199153
2.823946   169.340772
2.833946   169.393694
2.843946   169.379143
2.853946   169.280629
2.863946   169.029677
2.873946   168.479247
2.883946   167.461689
2.893946   165.832001
2.903946   163.567987
2.913946   160.836756
2.923946   157.938608
2.933946   155.237934
2.943946   153.046304
2.953946   151.506711
2.963946   150.611625
2.973946   150.234601
2.983946   150.213524
2.993946   150.394262
3.003946   150.642884
3.013946   150.884468
3.023946   151.098191
3.033946   151.360834
3.043946   151.817734
3.053946   152.662053
3.063946   154.083370
3.073946   156.230249
3.083946   159.137932
3.093946   162.662786
3.103946   166.467663
3.113946   170.139698
3.123946   173.356341
3.133946   175.973977
3.143946   177.995529
3.153946   179.498186
3.163946   180.553996
3.173946   181.226036
3.183946   181.585781
3.193946   181.712667
3.203946   181.700296
3.213946   181.639033
3.223946   181.613083
3.233946   181.691019
3.243946   181.919808
3.253946   182.311107
3.263946   182.855295
3.273946   183.523804
3.283946   184.268096
3.293946   185.035596
3.303946   185.777577
3.313946   186.447387
3.323946   187.000600
3.333946   187.395748
3.343946   187.599913
3.353946   187.618175
3.363946   187.483905
3.373946   187.248303
3.383946   186.981403
3.393946   186.728755
3.403946   186.514081
3.413946   186.339726
3.423946   186.205492
3.433946   186.105246
3.443946   186.034457
3.453946   186.021241
3.463946   186.066883
3.473946   186.177490
3.483946   186.335199
3.493946   186.544347
3.503946   186.790961
3.513946   187.074398
3.523946   187.379468
3.533946   187.671461
3.543946   187.892240
3.553946   188.003310
3.563946   187.972625
3.573946   187.814873
3.583946   187.575327
3.593946   187.316613
3.603946   187.078024
3.613946   186.882627
3.623946   186.702639
3.633946   186.526890
3.643946   186.339107
3.653946   186.138590
3.663946   185.902914
3.673946   185.615726
3.683946   185.260785
3.693946   184.837679
3.703946   184.360167
3.713946   183.856845
3.723946   183.330701
3.733946   182.729175
3.743946   181.941927
3.753946   180.855269
3.763946   179.413507
3.773946   177.649880
3.783946   175.702293
3.793946   173.750216
3.803946   172.004521
3.813946   170.577068
3.823946   169.506676
3.833946   168.725612
3.843946   168.120028
3.853946   167.554939
3.863946   166.905130
3.873946   166.061217
3.883946   164.958534
3.893946   163.567252
3.903946   161.914956
3.913946   160.060437
3.923946   158.111274
3.933946   156.170984
3.943946   154.350023
3.953946   152.761997
3.963946   151.499761
3.973946   150.618603
3.983946   150.113527
3.993946   149.934435
4.003946   150.008712
4.013946   150.244385
4.023946   150.577859
4.033946   150.935216
4.043946   151.256812
4.053946   151.493520
4.063946   151.612582
4.073946   151.596869
4.083946   151.458461
4.093946   151.239445
4.103946   150.999168
4.113946   150.804696
4.123946   150.689095
4.133946   150.669310
4.143946   150.725444
4.153946   150.827920
4.163946   150.954962
4.173946   151.127369
4.183946   151.396748
4.193946   151.809183
4.203946   152.356577
4.213946   152.916488
4.223946   153.294298
4.233946   153.357080
4.243946   153.139746
4.253946   152.841489
4.263946   152.722875
4.273946   152.900388
4.283946   153.263131
4.293946   153.554259
4.303946   153.521942
4.313946   153.095216
4.323946   152.424790
4.333946   151.729057
4.343946   151.188747
4.353946   150.851964
4.363946   150.668496
4.373946   150.580160
4.383946   150.533080
4.393946   150.492745
4.403946   150.463816
4.413946   150.436146
4.423946   150.411557
4.433946   150.401094
4.443946   150.442530
4.453946   150.644770
4.463946   151.241974
4.473946   152.627281
4.483946   155.253061
4.493946   159.413937
4.503946   164.898495
4.513946   170.920066
4.523946   176.457713
4.533946   180.689907
4.543946   183.375035
4.553946   184.739539
4.563946   185.246385
4.573946   185.327357
4.583946   185.251776
4.593946   185.187007
4.603946   185.181028
4.613946   185.247113
4.623946   185.397951
4.633946   185.615895
4.643946   185.852070
4.653946   185.998637
4.663946   185.993323
4.673946   185.904717
4.683946   185.962004
4.693946   186.420005
4.703946   187.325069
4.713946   188.443416
4.723946   189.466176
4.733946   190.207940
4.743946   190.695878
4.753946   191.029326
4.763946   191.238860
4.773946   191.270114
4.783946   191.071720
4.793946   190.673469
4.803946   190.167463
4.813946   189.667885
4.823946   189.278912
4.833946   189.053098
4.843946   189.007354
4.853946   189.074529
4.863946   189.137471
4.873946   189.088255
4.883946   188.880712
4.893946   188.555591
4.903946   188.173810
4.913946   187.718808
4.923946   187.002512
4.933946   185.693009
4.943946   183.492192
4.953946   180.484601
4.963946   177.353324
4.973946   175.152006
4.983946   174.550270
4.993946   175.196406
5.003946   175.837639
5.013946   175.275925
5.023946   173.358440
5.033946   171.166409
5.043946   170.259122
5.053946   171.515176
5.063946   174.490453
5.073946   177.863832
5.083946   180.279904
5.093946   181.070645
5.103946   180.280455
5.113946   178.425256
5.123946   176.113375
5.133946   173.732668
5.143946   171.404776
5.153946   169.158479
5.163946   167.225837
5.173946   165.898931
5.183946   165.122272
5.193946   164.321127
5.203946   162.787593
5.213946   160.310318
5.223946   157.428218
5.233946   155.929097
5.243946   --undefined--
