Time_s   F0_Hz
1.314456   246.936882
1.324456   245.840187
1.334456   243.671166
1.344456   240.285935
1.354456   235.850934
1.364456   230.765385
1.374456   224.926343
1.384456   219.077267
1.394456   214.905922
1.404456   212.502559
1.414456   211.875311
1.424456   213.191850
1.434456   216.895060
1.444456   223.625633
1.454456   232.640514
1.464456   243.632947
1.474456   260.739289
1.484456   275.402580
1.494456   287.724569
1.504456   298.711337
1.514456   307.688220
1.524456   318.143469
1.534456   330.385065
1.544456   336.584739
1.554456   341.021152
1.564456   344.302981
1.574456   346.913019
1.584456   349.121163
1.594456   351.067233
1.604456   352.770655
1.614456   354.140033
1.624456   354.992027
1.634456   355.101215
1.644456   354.254226
1.654456   352.276988
1.664456   349.017364
1.674456   344.262699
1.684456   337.526465
1.694456   328.714683
1.704456   319.477777
1.714456   311.197095
1.724456   304.489311
1.734456   299.491483
1.744456   296.332229
1.754456   295.631231
1.764456   297.843967
1.774456   302.248847
1.784456   308.094779
1.794456   316.031376
1.804456   326.377824
1.814456   334.646120
1.824456   341.310602
1.834456   346.640942
1.844456   350.837903
1.854456   354.085029
1.864456   356.393815
1.874456   357.816938
1.884456   358.621788
1.894456   359.129145
1.904456   359.578130
1.914456   360.103720
1.924456   360.751974
1.934456   361.504648
1.944456   362.296550
1.954456   363.037850
1.964456   363.621791
1.974456   363.956845
1.984456   364.001665
1.994456   363.774724
2.004456   363.325187
2.014456   362.686267
2.024456   361.875203
2.034456   360.931053
2.044456   360.039097
2.054456   359.546827
2.064456   359.945542
2.074456   361.749476
2.084456   365.402033
2.094456   371.150983
2.104456   378.782225
2.114456   387.425053
2.124456   395.937472
2.134456   402.889748
2.144456   406.973907
2.154456   406.833314
2.164456   401.640184
2.174456   391.263356
2.184456   375.790777
2.194456   358.579659
2.204456   343.958734
2.214456   327.435593
2.224456   313.253912
2.234456   304.107284
2.244456   297.095195
2.254456   290.850313
2.264456   284.708520
2.274456   280.296906
2.284456   277.790963
2.294456   275.859292
2.304456   274.311496
2.314456   273.097899
2.324456   272.153247
2.334456   271.413315
2.344456   270.724727
2.354456   269.912797
2.364456   268.897605
2.374456   267.777399
2.384456   266.846872
2.394456   266.439644
2.404456   266.798705
2.414456   267.974292
2.424456   269.816183
2.434456   272.076111
2.444456   274.446808
2.454456   276.707918
2.464456   278.656652
2.474456   280.154693
2.484456   281.032802
2.494456   281.165926
2.504456   280.502041
2.514456   279.102514
2.524456   277.162755
2.534456   274.900754
2.544456   272.586241
2.554456   270.458997
2.564456   268.754865
2.574456   267.576227
2.584456   266.952226
2.594456   266.810927
2.604456   267.038978
2.614456   267.508148
2.624456   268.096310
2.634456   268.645729
2.644456   268.937210
2.654456   268.661064
2.664456   267.482936
2.674456   265.173295
2.684456   261.711495
2.694456   257.487910
2.704456   253.146842
2.714456   249.491218
2.724456   247.016668
2.734456   245.909978
2.744456   246.025396
2.754456   247.054595
2.764456   248.607473
2.774456   250.306738
2.784456   251.905750
2.794456   253.213851
2.804456   254.099436
2.814456   254.430686
2.824456   254.125412
2.834456   253.170344
2.844456   251.639584
2.854456   249.689683
2.864456   247.549219
2.874456   245.392939
2.884456   243.371642
2.894456   241.526111
2.904456   239.905475
2.914456   238.555045
2.924456   237.590257
2.934456   237.121579
2.944456   237.233895
2.954456   237.910882
2.964456   239.015670
2.974456   240.343931
2.984456   241.651094
2.994456   242.763320
3.004456   243.601264
3.014456   244.161555
3.024456   244.482613
3.034456   244.626937
3.044456   244.830279
3.054456   284.570862
3.064456   298.638439
