,key,handstrat,participant,melody,sex,age,score,genre,proc,qommax,qommin,qomav,handdistmax,handdistmin,handdistav,zmax,zmin,distlh,distrh
314,314,1,6,26,M,37,973,sc,syn,2100.47713937,1312.54562298,1771.76751972,1056.13688708,494.129251929,801.932268315,1837.15197647,873.511206777,166.970827027,2926.41354642
315,315,2,5,16,M,30,563,vo,norm,2240.52198376,1218.46345846,1790.67973617,1043.7033275,253.264518487,640.302892871,1510.63902128,781.398056581,3419.54097032,3260.06041738
316,316,3,5,9,M,30,563,sc,norm,2692.67690485,1308.20741598,2182.73861742,1469.09863494,149.480869979,747.137329627,1815.15282197,839.841608192,9139.71279761,8961.14405813
317,317,3,9,14,F,31,913,vo,norm,2486.09469668,1471.12074671,2217.96547215,274.711130728,159.869374091,214.851337489,1734.70600036,894.991356724,3878.93815811,4067.24470292
318,318,4,5,20,M,30,563,im,syn,2204.72218922,1386.41877201,1888.38121399,490.779187791,285.241147846,363.057164281,1441.42550113,900.021876796,2121.37687684,2027.6350766
319,319,4,7,1,M,25,839,im,norm,1880.47665718,1517.68463579,1810.59270155,398.541631488,290.718417165,319.838087875,1312.5303755,1035.94183741,1438.49963483,1265.596309
320,320,2,7,17,M,25,839,im,syn,1850.54433591,1431.40407191,1738.54347551,715.995353981,281.043833911,548.30387839,1258.96090218,888.730738516,1873.6349676,1278.17800264
321,321,1,6,3,M,37,973,im,norm,2067.70206778,1401.49519262,1800.28781145,1065.35525566,546.500843676,867.846411954,1777.8379491,892.544270171,299.471800186,3138.06367316
322,322,1,4,13,M,26,958,vo,norm,2137.73936787,1338.92876628,1719.45034021,1209.6396598,479.455106056,915.375750935,1890.17558094,843.910905924,361.163568315,2686.54924277
323,323,3,3,17,F,29,972,im,syn,2228.71438179,1582.75196622,2017.56891889,254.601455844,109.287049557,155.93276783,1569.81532259,1063.38910154,1409.60080859,1409.516646
324,324,5,21,16,F,49,965,vo,norm,2645.32310596,1214.67243433,1948.55753399,1391.35574204,351.63386788,893.034006559,1941.32393228,774.983176773,6698.90202486,6177.44316802
325,325,2,18,2,M,30,992,im,norm,2204.58060685,1362.32744328,1931.16178163,1078.71159341,174.416891962,646.861087893,1601.35820322,900.544708939,1242.97303364,2133.90342647
326,326,3,25,10,M,64,879,sc,norm,2449.90789822,1231.19583425,1846.61584908,1161.98202715,405.749555709,756.187001664,1674.82574152,774.157478914,2368.12793523,2542.27262254
327,327,4,9,2,F,31,913,im,norm,1709.18225422,1119.52282241,1471.45670693,920.8075299,225.705747059,615.038760537,1214.13188715,694.366889141,2141.71993141,2268.76583232
328,328,1,4,25,M,26,958,sc,syn,1877.66181015,1510.22313758,1682.56562281,982.740973131,538.516832726,771.274278801,1586.11443622,841.95409356,416.935621921,3388.27072471
329,329,3,9,28,F,31,913,sc,syn,2387.65878154,669.953665412,1740.59703955,385.998959498,163.227236608,214.577180453,1674.18036209,304.867648482,2670.76372827,2865.27419671
330,330,1,28,20,F,41,662,im,syn,1328.50288158,1187.55080068,1245.27417035,539.767317558,457.730239282,479.622720003,1020.05532263,779.794373526,444.061546429,111.23791281
331,331,4,26,6,M,34,924,jo,norm,2188.4758888,1696.61319223,1943.84886804,789.864818574,472.289419932,648.936764325,1505.59876015,1116.28152007,2490.7095994,2744.00646485
332,332,3,8,1,F,20,262,im,norm,2273.56781306,1323.20565472,1837.71137451,757.281415339,228.242165515,518.656685163,1617.56236094,805.397746322,2621.2687201,3040.42395787
333,333,3,5,28,M,30,563,sc,syn,2285.93689711,1273.3236795,1945.01344597,617.752570802,267.385751722,431.397112662,1569.37206867,825.298114366,2925.74048235,2937.33789845
334,334,1,6,20,M,37,973,im,syn,2151.50698469,1301.69686095,1837.4148014,1178.48188894,548.028882384,952.44849086,1812.47665643,815.039275691,457.901306385,3437.5617146
335,335,4,9,11,F,31,913,sc,norm,2293.74143798,1150.78908983,1745.22767672,752.679888056,149.710139715,464.092556533,1640.42214328,737.483812404,3660.20455943,3860.4457889
336,336,2,8,10,F,20,262,sc,norm,2344.92887458,1315.79032452,1896.8776147,832.089191067,418.000821301,598.612128916,1766.19334531,791.529761161,1647.40459278,4929.99679171
337,337,1,6,25,M,37,973,sc,syn,2076.4666073,1300.05069653,1788.47967762,1078.68364845,490.602688321,835.272482068,1781.19699405,862.846271747,266.665862029,3235.555627
338,338,4,7,2,M,25,839,im,norm,2094.18985863,1606.15595891,1856.31530763,493.910177754,411.371954195,450.404736785,1446.66345922,1072.58669485,965.323369468,871.441568298
339,339,4,7,29,M,25,839,vo,syn,2147.40921147,1697.80520645,1954.52351888,434.451003252,330.715601424,382.96936743,1465.7950914,1144.89544184,1632.51179846,1564.45417535
340,340,4,26,2,M,34,924,im,norm,2082.01128001,1689.2481764,1820.90506976,537.543868774,267.999708323,387.250301434,1455.28433317,1108.17263239,1416.88423185,1595.02007883
341,341,1,4,22,M,26,958,jo,syn,2004.83387307,1417.13172415,1690.61663235,1033.86050145,447.835684302,722.053712214,1733.79495022,801.595510415,277.302554353,2246.87349482
342,342,2,26,8,M,34,924,jo,norm,2093.69527856,1650.61344807,1910.95209332,597.684169758,315.531743215,416.677754426,1452.05279134,1117.85589363,2116.70452948,2094.37772873
343,343,1,4,3,M,26,958,im,norm,1714.05585814,1332.68900453,1572.69232026,1021.97770783,447.910114979,765.496357199,1343.6686699,800.308212016,1105.65095779,3128.17611877
344,344,4,1,30,M,23,465,vo,syn,2238.83957742,2026.33451272,2110.73612046,373.200953183,193.389003579,271.607854932,1490.77460726,1150.48443947,2617.98826831,2660.79896139
345,345,3,10,9,F,24,438,sc,norm,1906.80746606,1198.7484899,1550.56295009,1211.51020302,495.867032629,936.721079426,1233.90160578,759.624611508,1837.2299682,2132.98054605
346,346,3,8,9,F,20,262,sc,norm,2396.73819493,1307.64138017,1857.19844663,677.879874472,284.884995607,493.407114359,1714.02639352,827.07744795,3693.09583542,4062.41995729
347,347,3,5,27,M,30,563,sc,syn,1759.30560646,1254.07781688,1510.60181416,800.730433536,126.263757893,419.046043158,1162.44045733,817.772053675,3669.87289943,3600.95857103
348,348,1,22,13,F,28,524,vo,norm,1459.1249492,870.332312881,1203.74037591,1067.69091698,430.590335714,796.394344077,1256.70795597,279.650190676,341.799596972,2510.75567079
349,349,1,2,3,F,53,989,im,norm,2586.68097568,1486.47362444,2074.88374549,1144.55858961,371.948268319,706.184713968,2149.61145147,824.382723729,1545.12566254,3011.95684833
350,350,3,10,12,F,24,438,sc,norm,2380.95281941,1209.39277627,1716.71723681,1162.66265664,411.554329937,627.3102953,1687.04211475,780.850884812,4344.76705836,5126.81016442
351,351,2,26,32,M,34,924,vo,syn,2136.19379399,1634.04804278,1966.0348618,437.321894684,279.423192502,339.038608494,1445.79870303,1112.86770635,1926.64729452,1643.07911216
352,352,3,5,7,M,30,563,jo,norm,2469.54521915,1287.98083039,2233.51303346,1192.38483105,327.404023923,721.541657024,1651.79380245,828.182644766,5077.38717618,4806.86850135
353,353,6,28,28,F,41,662,sc,syn,2232.43312433,1326.03599591,1944.27054853,1053.86530194,456.276422499,858.008012501,1644.78777076,797.905175575,3521.22524901,4121.76201413
354,354,2,28,4,F,41,662,im,norm,2265.07113524,1202.8617835,1841.38087432,937.27568268,426.917627629,704.011636037,1573.64095299,771.449586502,2527.58669029,2949.49634754
355,355,2,26,31,M,34,924,vo,syn,2189.06942266,1636.33035458,2067.03993949,606.307907163,329.683729983,500.077491099,1611.88048693,1069.62775424,2455.36562835,2897.16707523
356,356,3,26,19,M,34,924,im,syn,1792.88360755,1439.85104891,1662.95221397,597.16527539,250.172954655,412.893216579,1218.66365101,851.915682444,2170.85123215,1966.2434329
357,357,2,7,18,M,25,839,im,syn,2258.46109137,1572.64536561,1989.32627437,1017.56807011,629.413687652,804.847822853,1654.82822189,921.705248876,1440.24556403,2105.50799852
358,358,4,1,14,M,23,465,vo,norm,2426.96310844,1607.15814861,2147.2952503,471.315667555,9.97427353742,198.948471692,1608.38372711,973.31851761,5510.417395,5608.53342096
359,359,2,18,10,M,30,992,sc,norm,2122.90035353,1226.64973183,1801.48701989,912.887991371,188.941812171,522.028568636,1536.58172566,821.292947151,2799.36644455,3235.16240913
360,360,2,18,21,M,30,992,jo,syn,2179.87290358,1442.8158777,1856.15707744,914.644982982,286.319897411,661.239801427,1585.91811974,926.354127073,924.401879994,1591.48161083
361,361,2,28,17,F,41,662,im,syn,2060.19713513,1521.00615863,1837.89717866,934.071240121,489.744852763,658.233922776,1590.0201189,790.710711629,2131.16678069,2674.24439285
362,362,6,28,26,F,41,662,sc,syn,2196.34571894,1154.30418505,1667.00100125,816.530331404,366.533384461,719.223184039,1534.65488108,776.257604474,2100.30854524,2482.86687713
363,363,1,20,23,F,20,499,jo,syn,2161.33529891,1578.13435762,1982.59485343,736.445271616,255.305165037,466.523875509,1507.67626692,808.159257604,1796.29383259,2405.81283038
364,364,3,8,23,F,20,262,jo,syn,2325.93455433,1293.1617506,1789.9778224,634.358531456,192.811543748,376.136329014,1668.27841138,823.12951198,2943.71951103,3270.98814615
365,365,3,25,25,M,64,879,sc,syn,2451.60544788,1257.53063476,2021.85689212,1245.35129884,233.350879163,747.884104774,1833.32114211,792.310792941,3414.6190898,3531.98126742
366,366,3,2,14,F,53,989,vo,norm,2739.15561845,1337.44395553,2345.53925516,1174.29955643,581.735282972,994.268633392,1913.88687746,842.688351733,3277.32519745,3364.6562609
367,367,2,18,20,M,30,992,im,syn,1982.44777218,1372.67640864,1773.02494186,977.736624236,195.222887717,635.416827586,1349.83820158,826.24765843,1360.75000426,1930.82787558
368,368,3,3,19,F,29,972,im,syn,2268.4439553,1243.63278449,1885.191737,417.265779112,109.237481509,227.887589355,1678.61205994,835.873816226,2426.90916289,2785.03548331
369,369,1,2,9,F,53,989,sc,norm,2251.91370718,1507.55242791,2009.71040537,907.900886563,554.344505179,743.303412254,1798.47275527,893.788793893,968.837368401,2570.39007509
370,370,6,20,8,F,20,499,jo,norm,1904.80113978,1425.96437274,1787.73860095,590.101478673,241.003107761,402.234784074,1362.32998279,909.6250001,2041.05472439,2004.27923691
371,371,2,18,29,M,30,992,vo,syn,2133.93356032,1573.51953095,1945.54108392,1190.56702019,353.727100556,844.324938162,1584.03326747,934.225783045,944.98885604,1793.49302328
372,372,3,1,32,M,23,465,vo,syn,2508.45188628,1655.51938686,2216.50908259,1335.83595184,119.691405976,628.383889895,1719.47652076,1075.48404379,1839.27832143,2052.95357018
373,373,4,3,9,F,29,972,sc,norm,1754.85367579,1446.83755576,1581.76284523,332.544789171,289.48505881,299.011530932,1217.72188831,943.468260373,260.751029861,356.142595689
374,374,1,18,16,M,30,992,vo,norm,2443.38148417,1218.23000947,2004.46168407,1373.50687299,232.707787608,931.344215104,1854.68121656,787.370280597,2024.68156729,4266.92461699
375,375,2,7,25,M,25,839,sc,syn,2017.6691744,1398.001569,1790.09182122,1012.94967319,506.430994182,787.492538314,1390.15536175,922.321868989,1398.55959281,1324.40245769
376,376,3,10,29,F,24,438,vo,syn,2661.05376758,1439.59972833,2294.31142196,1024.72205843,442.644428459,655.339924999,1888.34740726,930.528000847,3205.7666388,3523.47793022
377,377,2,7,7,M,25,839,jo,norm,2098.10463124,1694.00326313,1930.13447986,890.222364445,585.151542409,716.05383261,1496.95052947,1021.89374723,1681.12962787,1701.88190427
378,378,1,6,17,M,37,973,im,syn,2126.66493854,1287.10532436,1818.46316726,1122.73722338,486.260871088,883.608658407,1842.07141323,850.539544172,324.923402509,4293.26424652
379,379,2,20,21,F,20,499,jo,syn,2129.21857483,1341.15475606,1764.16227375,940.518611336,416.963918529,656.080122072,1596.54131462,796.183527524,1636.59216571,3111.40878802
380,380,3,10,6,F,24,438,jo,norm,1635.75519907,1198.51424303,1445.59299099,730.77409492,483.311614395,618.474050879,1122.6615922,780.597721634,1182.95174657,1086.31882537
381,381,1,6,18,M,37,973,im,syn,2108.6594377,1290.74046433,1812.49572545,1078.90551078,515.663134564,838.627713709,1846.82321887,844.493224015,295.604249844,4211.71208277
382,382,4,9,17,F,31,913,im,syn,1860.91093563,1086.92975691,1521.04775239,658.615635312,122.993984217,305.966866729,1263.37709145,729.724334971,3181.89920232,3546.78121991
383,383,2,18,24,M,30,992,jo,syn,2021.54743363,1418.57563837,1751.71636898,942.822087335,212.153210593,645.735770172,1510.49383278,887.700999745,1618.78242217,3099.83216062
384,384,3,1,17,M,23,465,im,syn,2868.17353662,1465.28821578,2207.44794061,1407.9282444,188.479025628,868.597520527,2004.88767993,861.847113876,6328.58616369,6462.05815789
385,385,3,2,29,F,53,989,vo,syn,2751.5177974,1325.88350711,2281.08834935,1292.80059655,463.072877157,849.143925177,1855.62599892,851.502321474,1831.60319015,1877.06957206
386,386,4,26,22,M,34,924,jo,syn,1990.38737239,1642.7040507,1858.67163054,701.873922424,360.718983903,531.058372234,1397.18695464,1102.59265239,1875.17211305,1829.47449215
387,387,2,26,15,M,34,924,vo,norm,2135.72768749,1627.92009265,1943.61008639,926.396755376,404.455318963,609.238328222,1460.90527528,1097.81673687,3269.53979514,3266.91128316
388,388,3,25,16,M,64,879,vo,norm,2578.87051711,1771.21694661,2161.97331781,781.467801717,357.565928132,477.407166143,1759.53803588,1085.54191521,2478.36725779,2500.53696008
389,389,4,25,2,M,64,879,im,norm,2195.39451347,1205.16166894,1756.99989645,703.835308593,142.0636794,356.900630681,1481.95196627,762.048951768,2875.51055866,2810.97692077
390,390,3,25,3,M,64,879,im,norm,2486.94100552,1483.5492122,1994.6974597,407.917415296,239.421979673,307.899494921,1703.32821479,902.760271944,3912.51304142,4022.31394276
391,391,3,7,31,M,25,839,vo,syn,2541.95756988,1491.6593046,2128.09552752,585.343973642,442.81677186,511.311146989,1782.04472427,990.635272072,1592.61046861,1460.110181
392,392,2,20,9,F,20,499,sc,norm,2205.49747956,1327.60983377,1812.55234653,601.357022747,195.191224166,310.957748641,1541.94986076,797.408999718,1880.37901266,1850.81224498
393,393,3,9,29,F,31,913,vo,syn,2731.105873,1501.09527011,2232.94338317,347.396654071,197.47324527,248.107160405,1949.43544522,1002.06340772,1548.96023932,1578.14511284
394,394,3,8,4,F,20,262,im,norm,2332.25655968,1318.45231528,1831.22627959,749.070230711,373.411463364,549.731508614,1690.13260563,796.864276623,2313.43994354,2794.76054627
395,395,3,2,24,F,53,989,jo,syn,2084.64729223,1419.65557878,1841.74369622,851.762098465,348.111072784,696.945393714,1453.91076175,899.403607226,1719.72227901,1395.45692276
396,396,1,20,6,F,20,499,jo,norm,1784.76259269,1359.28501373,1582.55104928,996.855702187,566.342705817,772.543077408,1437.894812,786.119612993,579.75271144,4347.85344219
397,397,2,20,5,F,20,499,jo,norm,2146.0527964,1340.10760899,1655.81511837,783.903873076,351.841382976,598.285022999,1736.99784575,793.038661229,1230.15923856,2367.71233027
398,398,1,4,5,M,26,958,jo,norm,1848.56419906,1446.92505019,1681.24831135,886.031364389,523.884873556,721.4639665,1557.87665369,842.395188397,230.631971903,2522.86308473
399,399,5,21,3,F,49,965,im,norm,1860.67594109,1181.71595925,1582.94997241,617.473326912,310.523949556,497.318539018,1197.69922579,745.490276212,5123.07612761,5216.92558397
400,400,3,1,31,M,23,465,vo,syn,2305.76360469,1637.55799114,2039.65113275,671.151769997,356.197659554,529.312471677,1519.6087571,1016.28673635,3648.37772497,3774.73468713
401,401,4,9,19,F,31,913,im,syn,2215.02272645,1168.55108595,1809.7944792,621.777794425,156.40500924,317.776929835,1546.61018957,741.305027867,2435.03710545,2629.29076819
402,402,4,8,21,F,20,262,jo,syn,2007.12157919,1306.99066194,1588.59307105,646.34600328,150.321036977,368.037205953,1458.58422402,806.83053862,2404.50000379,2338.11890841
403,403,3,5,22,M,30,563,jo,syn,2385.96662012,1329.60329452,2202.83235296,686.316190426,349.818979456,514.425647091,1650.09370122,853.473671277,7059.1847861,6673.13025436
404,404,4,1,21,M,23,465,jo,syn,2095.99158418,1787.79864974,1946.10615047,424.990755329,67.1142455111,216.738981498,1393.25384972,997.464372748,3362.83567721,3431.9580211
405,405,2,7,24,M,25,839,jo,syn,2300.48067624,1741.03118521,2035.41381005,1488.27070686,443.818110686,1005.10516512,1483.3802277,1176.39404796,1128.24396337,1301.93989307
406,406,2,18,22,M,30,992,jo,syn,1851.9119842,1281.84045871,1578.07596094,996.448359305,176.717041854,625.049020475,1311.98174529,861.19971479,1007.41870623,2272.40247237
407,407,3,9,25,F,31,913,sc,syn,2549.49259662,1284.63670932,2047.20699003,804.289034949,101.94239524,346.554073887,1786.7579575,822.583455969,3674.82344803,3451.2660307
408,408,1,22,12,F,28,524,sc,norm,1404.36917246,909.969861069,1212.82693362,710.183452362,353.733987919,518.037355851,1054.1573516,312.128340138,280.27085255,1722.40479168
409,409,4,5,3,M,30,563,im,norm,2516.29468592,1278.23238608,2096.0059276,702.627573432,230.118674933,319.873800328,1799.87108591,807.028498129,3858.05881884,3539.69954427
410,410,3,20,25,F,20,499,sc,syn,2109.30032666,1333.61748455,1650.22276313,729.236057018,287.453239568,487.700138493,1592.37617302,791.448344765,1712.41907837,2960.64848621
411,411,3,3,14,F,29,972,vo,norm,2023.26297188,1380.25177643,1789.39179239,400.113398845,118.912619728,186.614260712,1454.57114557,930.442000272,1293.44916623,1606.1448835
412,412,4,3,21,F,29,972,jo,syn,2053.73005837,1181.46399242,1704.41331129,565.589092877,114.154644394,256.54893751,1482.73988119,788.436028967,1958.39684245,2557.81307008
413,413,3,28,27,F,41,662,sc,syn,2312.92453833,1151.57822531,1662.51327731,921.743694514,409.363802825,771.289224133,1683.42684965,747.209984711,3572.0040284,3500.59184662
414,414,1,3,8,F,29,972,jo,norm,2012.86774486,1165.80156362,1718.28373335,1044.89045453,263.071359179,730.862144305,1694.76410538,778.079475277,1855.12430778,4170.99576849
415,415,4,22,5,F,28,524,jo,norm,1487.7996306,721.095719175,1134.81972783,561.097145946,215.442156803,335.326760846,916.088625137,290.792457366,2105.63616654,1934.12276079
416,416,3,8,32,F,20,262,vo,syn,2556.20620438,1355.36883887,1963.23575778,786.692138186,208.77191226,434.213360779,1796.8658025,823.407698107,4132.3068341,4162.45225743
417,417,4,1,1,M,23,465,im,norm,2378.29339289,1416.30818827,2086.1165326,1118.70321512,539.4425847,813.703040308,1563.04585541,883.62378184,1802.21406997,1729.96811114
418,418,2,5,29,M,30,563,vo,syn,2151.85005293,1199.70108971,1908.50115034,1013.88042038,353.484151866,685.098067865,1450.80107885,796.553101745,6406.52850364,5970.46069314
419,419,6,9,6,F,31,913,jo,norm,2351.74537378,1845.105524,2160.68903716,574.757935029,235.992530182,349.043013946,1732.2896998,1183.59950738,2209.95871329,2974.82813373
420,420,1,6,10,M,37,973,sc,norm,2203.46167735,1314.45580858,1840.85356008,1199.75965464,488.855711809,899.727026287,1962.9058697,884.621508387,239.477505609,4500.76585372
421,421,6,21,24,F,49,965,jo,syn,1900.24740693,1376.12156298,1713.7971556,1076.59191478,457.299427442,758.377572347,1338.24600283,888.09912524,2040.96687287,2188.35640757
422,422,3,2,4,F,53,989,im,norm,2240.86062509,1279.86248744,1828.63381631,1066.39795621,438.153818779,897.331635119,1522.69040187,813.841553054,1782.24460376,1694.47058979
423,423,3,5,25,M,30,563,sc,syn,2668.72699378,1305.72632292,2274.26756042,736.328690656,455.4127779,592.577348037,1852.82639142,836.433243166,5423.5945304,4803.61939389
424,424,1,25,9,M,64,879,sc,norm,2059.83975092,1740.40967198,1917.21778782,1140.9340856,699.733694751,952.701839769,1745.35301394,775.294766469,728.127418089,2587.60206982
425,425,4,22,3,F,28,524,im,norm,1639.31240169,742.605029656,1262.63749885,608.684595196,167.75513176,347.017394735,1044.49710361,290.616029687,1976.192155,1754.95699622
426,426,2,18,18,M,30,992,im,syn,2090.94520701,1298.2338706,1747.40228459,966.714182296,216.719636233,644.383370788,1447.06624881,816.508256233,1218.96012416,2101.2611243
427,427,1,2,20,F,53,989,im,syn,2112.36498461,1338.42310067,1845.55109789,1186.24092512,525.028472799,955.444507508,1807.32285568,807.583675451,289.414645498,2317.55663527
428,428,6,10,32,F,24,438,vo,syn,2061.9275041,1208.14892441,1662.03351729,770.684959237,464.133568427,643.207858634,1405.11359131,794.089679802,2983.85725528,3408.63059698
429,429,2,20,11,F,20,499,sc,norm,2241.32909916,1619.10252117,2074.74416125,630.223411241,198.312505796,351.26345742,1602.05274637,1090.04458623,920.517135355,2014.2619669
430,430,3,10,31,F,24,438,vo,syn,1970.82998956,1213.07902743,1602.48243955,605.934693448,213.199293515,436.110881663,1400.13200003,789.30605998,1526.28630926,1660.08122714
431,431,3,7,3,M,25,839,im,norm,2309.85501135,1788.54487664,2120.19047878,808.699154593,438.282160929,611.54399786,1578.67014569,1194.8457698,1169.92638609,1199.58801298
432,432,4,26,5,M,34,924,jo,norm,2099.37916505,1728.44744831,1960.93066753,741.165909312,335.491790677,511.414677211,1506.36533966,1149.03763846,1986.26604121,2409.89661181
433,433,6,7,11,M,25,839,sc,norm,2020.75522199,1614.58480951,1857.61892542,802.305792592,442.338638505,576.026639191,1471.6100358,1061.74216577,2248.41329617,1997.812735
434,434,6,1,16,M,23,465,vo,norm,2328.61364546,1732.02535198,2145.69677503,898.718721851,156.017440138,309.887131823,1586.5390535,886.753193234,6230.90757033,6748.17777848
435,435,4,7,12,M,25,839,sc,norm,1993.73604574,1696.93175799,1909.94521355,587.324281863,378.661232427,489.704465439,1428.95088555,1120.27195308,1119.36817697,1152.93162189
436,436,4,1,7,M,23,465,jo,norm,2327.72572642,2058.84127325,2258.32799796,261.707341477,96.9205879419,162.568313688,1517.99641153,1277.49252317,2166.86977262,2321.10839765
437,437,2,26,3,M,34,924,im,norm,1910.27563201,1662.53507562,1808.19883847,505.71474908,296.345433306,368.409312985,1272.4805762,1099.27529837,1717.87162163,1640.26703177
438,438,4,3,27,F,29,972,sc,syn,2264.86344948,1177.63515547,1976.08099505,590.840553501,147.63938457,276.966487081,1638.43448228,761.587750032,4274.83713046,4235.18554273
439,439,2,26,10,M,34,924,sc,norm,2173.53240987,1665.03939596,1915.56561555,563.020831035,266.466072738,393.804913782,1612.46248963,1049.80758634,3739.42564712,3358.0031589
440,440,2,22,2,F,28,524,im,norm,1378.17893953,740.100105835,1155.39421094,831.395918808,290.149631645,624.019407346,1067.78715849,285.226851993,663.479470201,2422.79438558
441,441,2,26,20,M,34,924,im,syn,1849.31981774,1426.97436132,1697.68407202,650.449352617,455.341106257,547.675951473,1276.51000277,808.199446792,2537.73058994,2102.63070648
442,442,4,1,23,M,23,465,jo,syn,1958.09880972,1838.22092946,1920.9322963,249.071777911,142.419965789,168.595478316,1235.98687354,1133.87317042,474.50384517,458.52105374
443,443,4,26,30,M,34,924,vo,syn,2192.75123941,1578.27415328,2046.60432143,688.228758636,382.383232651,587.23721541,1494.5110899,1005.89852037,3783.0524507,4577.69194554
444,444,3,8,11,F,20,262,sc,norm,2214.50191211,1305.19034165,1782.67884392,630.913308042,267.636151234,435.469977692,1642.99675263,827.170082096,2116.51625695,2950.74470428
445,445,6,9,8,F,31,913,jo,norm,1832.59915783,1144.17942389,1649.28754151,565.684633489,297.704955368,413.397194329,1328.3173027,702.049699572,2689.29216974,3212.4944274
446,446,1,6,9,M,37,973,sc,norm,2080.30845801,1300.14887577,1830.98860464,1051.30197808,509.766028738,871.479971917,1792.42483051,857.401510914,347.483976865,4226.79060333
447,447,4,7,22,M,25,839,jo,syn,2034.45217174,1291.70285907,1797.11485181,571.530468887,435.957549595,494.737530394,1456.86668668,864.347492831,2200.03333534,1785.78780084
448,448,3,28,22,F,41,662,jo,syn,2049.6894194,1180.78454532,1694.05055084,1135.88556332,464.333723876,882.178042405,1540.22844462,768.545476951,2339.58257685,3992.63402362
449,449,1,4,4,M,26,958,im,norm,1877.86220653,1538.13380799,1746.90620807,956.853007085,529.617481512,802.315730384,1597.30741909,825.854081483,184.170067519,996.787480686
450,450,2,26,26,M,34,924,sc,syn,2318.84796965,1665.12003802,2108.66032419,668.418564743,232.373384051,464.42624496,1679.87487287,1118.95809812,3604.15718582,3867.19725997
451,451,4,26,13,M,34,924,vo,norm,2383.02940342,1822.63713072,2079.59362964,542.688059631,466.616488032,489.714452948,1627.21465328,1216.74240693,1363.99419356,1313.73120719
452,452,4,3,25,F,29,972,sc,syn,2081.98969373,1288.96297959,1816.97102657,448.261654839,126.804432693,224.007156589,1464.65589591,863.595700137,2380.53437501,2132.28012079
453,453,4,1,3,M,23,465,im,norm,2222.14321659,2020.48717205,2105.42018688,227.492845226,104.580589832,135.354634669,1427.53243152,1225.2150477,1141.45132693,1116.36306124
454,454,2,9,22,F,31,913,jo,syn,2160.52285539,1205.00047612,1910.22975913,532.155340346,172.309980959,328.341254373,1515.33407975,759.197472427,1504.36950563,2833.78473028
455,455,1,4,24,M,26,958,jo,syn,2394.08674252,1435.42601578,1870.03964014,874.703416243,270.080809823,672.908106845,1641.00543188,884.540355994,3817.03475359,2859.51103877
456,456,6,28,15,F,41,662,vo,norm,1901.51546537,1176.19279505,1686.92508036,756.013310945,348.873756393,536.757273116,1432.52791266,757.035139673,3759.30107776,3351.46644222
457,457,2,5,31,M,30,563,vo,syn,2462.10010478,1223.89209077,2157.38960394,615.610640844,214.578647593,441.551739332,1763.76946313,801.694655976,3189.14421715,1933.8431294
458,458,1,28,31,F,41,662,vo,syn,2173.68377998,1178.05420682,1764.08154464,642.561166561,253.563888647,457.885487477,1660.77675045,764.129746756,3107.09936703,3482.46654322
459,459,6,21,23,F,49,965,jo,syn,2030.55028867,1289.7726721,1778.67193952,1090.67991429,297.782256769,688.591711067,1341.62713738,791.058515339,3302.775717,4493.31213883
460,460,1,22,23,F,28,524,jo,syn,1420.43224714,887.49691628,1176.02728128,663.577831171,201.063963599,397.98415088,1133.52770218,440.213998661,482.472887866,2009.75089557
461,461,3,28,5,F,41,662,jo,norm,2027.17490177,1168.67961031,1582.71673678,1212.35210928,441.192314019,950.396841373,1617.76837212,770.584003683,2386.62369983,4320.37067181
462,462,1,20,27,F,20,499,sc,syn,1808.21196887,1391.42369248,1718.35276866,900.72483364,643.941447892,771.440500653,1497.40006239,806.578579816,366.248270549,2256.44890016
463,463,4,1,13,M,23,465,vo,norm,2500.80796201,1412.5046377,1957.66916692,239.570653527,42.5246219695,153.607914434,1727.43680574,802.240411997,8988.47135355,8896.40301918
464,464,2,2,30,F,53,989,vo,syn,2815.30029606,1562.44339268,2394.00060451,430.086591228,206.480430476,329.480222343,1995.2388712,1016.107,1562.39288856,1623.6320678
465,465,4,28,11,F,41,662,sc,norm,1765.14383631,1182.01470791,1633.51108566,656.224549076,350.838981537,534.703419115,1284.09620905,768.029306946,2383.14514096,2947.57597106
466,466,4,3,11,F,29,972,sc,norm,2170.56333193,1762.41764635,1985.48031886,902.311013092,238.173461236,564.113158247,1520.67505461,1111.64557863,2927.36613112,3179.43852519
467,467,1,6,2,M,37,973,im,norm,2081.55845984,1376.72188536,1778.74913377,1088.29747073,523.2659392,854.597413896,1721.346418,884.206033839,357.44138193,3981.26153866
468,468,1,22,18,F,28,524,im,syn,1673.65814931,866.418775566,1351.20808816,717.834969038,228.265654705,536.483491898,1212.32859698,343.918199962,1056.90633318,2850.17847088
469,469,1,4,8,M,26,958,jo,norm,1926.81175862,1313.33199147,1641.44881309,970.259944285,415.50184606,689.963118491,1639.98986294,818.608131869,517.699416939,2913.2825105
470,470,1,4,28,M,26,958,sc,syn,2064.34886294,1279.27718437,1720.40564647,1127.79426749,551.745644765,837.050645489,1826.02485286,802.531342504,222.055930873,2093.86317245
471,471,4,21,1,F,49,965,im,norm,1810.77937923,1186.20807426,1408.82709773,560.957315273,175.976810191,418.00498071,1283.81391278,567.735528061,4169.75198867,3650.9050716
